Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/09/13,LAKSHDWEEP,LAKSHADWEEP,5.24,149.8,44.45,42.22063557
2020/09/12,LAKSHDWEEP,LAKSHADWEEP,5.23,149.08,44.43,42.01716084
2020/09/11,LAKSHDWEEP,LAKSHADWEEP,5.23,149.39,44.37,42.10322623
2020/09/10,LAKSHDWEEP,LAKSHADWEEP,5.22,149.33,44.29,42.08687165
2020/09/09,LAKSHDWEEP,LAKSHADWEEP,5.23,150.03,44.42,42.28431962
2020/09/08,LAKSHDWEEP,LAKSHADWEEP,5.23,148.16,44.35,41.75631853
2020/09/07,LAKSHDWEEP,LAKSHADWEEP,5.23,149.31,44.35,42.08142641
2020/09/06,LAKSHDWEEP,LAKSHADWEEP,5.23,149.7,44.35,42.19091996
2020/09/05,LAKSHDWEEP,LAKSHADWEEP,5.08,143.71,43.15,40.5022649
2020/09/04,LAKSHDWEEP,LAKSHADWEEP,5.17,142.13,43.93,40.05785262
2020/09/03,LAKSHDWEEP,LAKSHADWEEP,5.2,144.48,44.18,40.71922416
2020/09/02,LAKSHDWEEP,LAKSHADWEEP,5.26,147.6,44.62,41.59850242
2020/09/01,LAKSHDWEEP,LAKSHADWEEP,4.82,120.67,40.94,34.00814198
